shape,demo,method,parameters_per_dim,total_parameters,mean_l2,rmse,max_l2,frobenius_per_point,mean_l2_over_bbox_percent
Multi_Models_1,3,rbf,3,6,8.103264001492908,10.242844446211484,19.259606712280174,0.3239071816883433,37.70649062374731
Multi_Models_1,4,rbf,3,6,8.460092594413702,10.768894240806974,20.489593099126612,0.34054233682419816,37.089876678610935
Multi_Models_1,5,rbf,3,6,3.980676513885367,5.371450154672773,11.132148067466163,0.16986016826829695,29.024691667352034
Multi_Models_1,6,rbf,3,6,3.4562760219574424,4.873887581047411,10.312784875079902,0.15412585815718327,25.88538106156671
Multi_Models_2,0,rbf,3,6,8.771054370588784,10.798081114683894,21.016552126781324,0.3414653068165095,26.46087387108495
Multi_Models_2,1,rbf,3,6,8.399350323431939,10.585454522468275,19.898509591698115,0.33474146359129764,23.800220322828835
Multi_Models_2,2,rbf,3,6,9.109554084823001,10.857835118244775,19.639688624876232,0.3433548943221714,27.500552196016258
Multi_Models_2,3,rbf,3,6,8.975989774151124,11.23069831279035,21.527793478036145,0.35514586382627633,25.661096194679853
Multi_Models_2,4,rbf,3,6,8.293340582579026,9.547949653010562,14.354483705032553,0.3019326788812773,35.413400281522094
Multi_Models_2,5,rbf,3,6,7.734992389236963,9.17086332571448,15.383174932937221,0.29000816219364384,33.085400443150604
Multi_Models_2,6,rbf,3,6,8.008357111042276,9.413627105400245,15.004659493959364,0.29768502696562715,31.713407370742946
Multi_Models_3,0,rbf,3,6,12.318898452316624,15.146505235914896,29.29855173320031,0.47897455137157074,37.68626735637279
Multi_Models_3,1,rbf,3,6,13.398268415400484,16.433375404855706,31.65382240413014,0.519668959239357,38.63087834458412
Multi_Models_3,2,rbf,3,6,13.294967826379981,16.291316014660616,32.09876391649381,0.5151766468790462,35.49885218349506
Multi_Models_3,3,rbf,3,6,12.839757627919784,15.683716998628096,30.531594253324148,0.49596267893164686,35.73209622654675
Multi_Models_3,4,rbf,3,6,8.586138663166548,10.02772514024521,18.60698463926792,0.31710451193306255,28.973141359615877
Multi_Models_3,5,rbf,3,6,7.996825695350069,9.647734120724806,17.846378222905408,0.3050881408121227,23.836382991991655
Multi_Models_3,6,rbf,3,6,8.69826811389763,10.185063600208013,18.306130976379656,0.32207999090331924,27.023144796632817
Multi_Models_4,0,rbf,3,6,13.057335495837517,15.574909488068116,28.059897537140927,0.4925218833326233,31.086638891773404
Multi_Models_4,1,rbf,3,6,11.734562999020715,15.122854370598718,30.06343881379459,0.47822664534124054,27.49724894410947
Multi_Models_4,2,rbf,3,6,15.265830560760755,17.97416857151548,33.17649956285013,0.5683931173380399,32.920975454953975
Multi_Models_4,3,rbf,3,6,14.390641580154751,17.41384958755649,33.277310886620555,0.5506742752826224,30.81792938061231
Multi_Models_4,4,rbf,3,6,9.310714102388992,11.627341725822879,22.039618011250052,0.3676888298671334,36.05135335456262
Multi_Models_4,5,rbf,3,6,9.938796821269479,11.876384520631118,21.239306023444225,0.3755642545316133,38.280089169844345
Multi_Models_4,6,rbf,3,6,10.2538671908786,12.712313213167707,23.530360436787134,0.4019986408306356,36.68814866461151
NShape,0,rbf,3,6,21.326322640901846,24.571227765537166,39.81906623530751,0.7770104464586718,35.02261497069611
NShape,1,rbf,3,6,19.67157509298558,22.88315176811336,37.05977190647089,0.7236287963054743,31.188616872257438
NShape,2,rbf,3,6,20.186073749496746,23.37157533433244,37.03867179036182,0.7390741056270179,31.568477248999802
NShape,3,rbf,3,6,23.407844535473075,26.74718733990515,41.817042944944866,0.8458203299732056,34.91034985547644
NShape,4,rbf,3,6,20.163944711803474,23.172645941645737,37.78683101875634,0.7327834058825776,31.616048421699222
NShape,5,rbf,3,6,20.71060393111121,23.973406554701345,37.90222107401103,0.7581056798606626,31.57410160084272
NShape,6,rbf,3,6,21.007988273913746,24.388994774650076,39.40591707514398,0.7712477332983927,30.66651767323406
PShape,0,rbf,3,6,12.750014882514828,14.260357853731609,22.373031683600313,0.4509521106686216,22.668148016560764
PShape,1,rbf,3,6,14.28238265849133,16.3583939095407,26.00468092268462,0.5172978361637502,22.74891283645108
PShape,2,rbf,3,6,15.407150441719704,17.329093642096815,27.048371765957786,0.5479940569536866,24.178795915274634
PShape,3,rbf,3,6,15.861007820155486,18.109367663433087,27.796285753266574,0.572668488018501,24.81135346577421
PShape,4,rbf,3,6,14.073067359222232,16.00952475316177,25.422892392479792,0.5062656247683615,23.99041065518411
PShape,5,rbf,3,6,15.000343724610529,17.166339208830184,26.32871346761647,0.5428473098695623,23.886046226177818
PShape,6,rbf,3,6,15.292459759380668,17.29373108394313,26.75258892587267,0.5468757946771285,23.55618342899044
RShape,0,rbf,3,6,20.496347863603198,25.545372181985492,46.774303943637875,0.807815597717795,32.86855668395893
RShape,1,rbf,3,6,22.977746784539224,27.574842368489627,47.42970703483968,0.8719930800453928,36.406579442723896
RShape,2,rbf,3,6,21.417268931623564,26.413000751350328,47.522695143589715,0.8352524221400577,34.09863219546345
RShape,3,rbf,3,6,21.4696979625039,26.18159977854949,46.190339344848574,0.8279348808717644,35.26121419776074
RShape,4,rbf,3,6,22.399672867477534,27.353375812499653,49.00406821886073,0.8649896926205775,35.81617832140971
RShape,5,rbf,3,6,21.128108106848362,27.342665533857947,51.62729506645643,0.8646510038717491,32.26343326330578
RShape,6,rbf,3,6,23.00636128799776,28.09440922277247,50.45511024293899,0.8884232266080185,36.06569397691017
Saeghe,0,rbf,3,6,14.805997192818944,18.595850938143027,34.865989033394825,0.5880524399351089,27.62524876463532
Saeghe,1,rbf,3,6,17.04166790262415,20.638328049594854,38.15184309635887,0.6526412373446023,31.64711257502188
Saeghe,2,rbf,3,6,17.09944693641507,20.90731913282871,38.810104515291705,0.6611474822775516,31.18630966541986
Saeghe,3,rbf,3,6,16.936488031221973,20.515149655178696,37.81737202994582,0.6487459944958262,31.403010202620052
Saeghe,4,rbf,3,6,18.233222091559416,21.89103916656662,39.64423794630409,0.6922554411430464,32.854541756160266
Saeghe,5,rbf,3,6,17.243303121882935,21.309635624800887,39.78959920214789,0.6738698468263609,30.329513381169388
Saeghe,6,rbf,3,6,16.79995169205211,21.480411681472575,40.01966232213447,0.6792702599154063,28.797315727173128
Sharpc,0,rbf,3,6,23.11670055802731,27.263780952720477,48.5009741582478,0.8621564543851212,43.102429971997765
Sharpc,1,rbf,3,6,22.55630402717713,26.56778182661835,46.65814522771295,0.8401470295054269,42.48240056838196
Sharpc,2,rbf,3,6,24.568251204984946,29.546487714620064,53.159926924641844,0.934341980363825,41.23752189420523
Sharpc,3,rbf,3,6,24.297122432938473,28.910644728240037,50.302022513138894,0.914234859651782,41.341110360030434
Sharpc,4,rbf,3,6,24.388446521385,29.903072799577313,55.10273670513434,0.9456181908449206,41.63342679851008
Sharpc,5,rbf,3,6,23.851610766258336,29.1570127194233,54.16744035751523,0.9220256995987758,40.91474620547957
Sharpc,6,rbf,3,6,25.530464014412605,30.883022572019794,55.480109114981985,0.9766069235797401,41.13711011911578
Sine,0,rbf,3,6,15.811300732211228,20.333036440724303,41.34589386393561,0.6429870689989204,31.621616393505455
Sine,1,rbf,3,6,15.609402168106932,19.83081292992859,39.514696593192596,0.6271053671129143,30.236429204924338
Sine,2,rbf,3,6,16.117875252410013,20.642671452679654,41.87055703164299,0.6527785878100442,30.58953994268585
Sine,3,rbf,3,6,16.859024247380315,21.824361282234207,43.95240892878268,0.6901469013025296,29.856487467394267
Sine,4,rbf,3,6,15.496312348842352,19.324798034618095,37.516142773825116,0.611103771121386,30.036701510940258
Sine,5,rbf,3,6,16.74339127715953,21.415419213442323,42.72518849298246,0.6772150176180936,31.92725230504456
Sine,6,rbf,3,6,16.56414306002285,20.98980483706543,41.79720149937264,0.663755909275462,30.49948114421848
Snake,0,rbf,3,6,14.887489757828968,17.314129701362624,34.73458497270568,0.5475208555987685,26.214483971035516
Snake,1,rbf,3,6,14.501819461746027,17.14542787919103,34.28680495674915,0.5421860355639391,25.333206456227938
Snake,2,rbf,3,6,14.997234731431389,17.378640302786835,31.187146734856164,0.5495608599360465,25.26010193731836
Snake,3,rbf,3,6,15.609179032351392,17.911713378262384,33.018509021043734,0.5664181107141824,27.06956323106771
Snake,4,rbf,3,6,15.033863162055017,17.32452262959411,32.594490348139125,0.54784950884647,25.13641451158306
Snake,5,rbf,3,6,13.851737105676246,15.931414299598316,28.20336045927831,0.5037955553450681,24.01769294328979
Snake,6,rbf,3,6,14.127867260734329,16.333715302608045,28.735387892649396,0.5165174300898782,23.520164425141147
Spoon,0,rbf,3,6,14.381376819338339,17.33567360793566,32.80085367908047,0.5482021337434551,28.305475323796564
Spoon,1,rbf,3,6,14.297406048940926,17.238823136505236,32.24571792350125,0.5451394529216429,26.82390330043867
Spoon,2,rbf,3,6,13.859787817516203,16.79178592941752,31.075979870526584,0.5310028951892675,26.301911707577275
Spoon,3,rbf,3,6,14.249620312211684,17.303860261273933,32.64996945907495,0.5471961073890194,26.26077195316846
Spoon,4,rbf,3,6,13.651104405964011,16.590060012234478,31.23634903305697,0.5246237615754183,26.114261014782997
Spoon,5,rbf,3,6,13.185240129479869,16.165335231107353,30.684326130143255,0.5111927847046362,24.981572173408708
Spoon,6,rbf,3,6,12.941134390053572,15.601444296731726,28.647113940195993,0.49336098765916114,24.66160817738006
Sshape,0,rbf,3,6,22.40377024765465,25.784430554094023,42.98823853373924,0.8153752872137451,38.2262728006588
Sshape,1,rbf,3,6,21.30518753436869,24.854462174102782,42.411422597577555,0.7859671048866523,35.72312378315492
Sshape,2,rbf,3,6,22.044999583137113,25.525648180917976,42.83858558478514,0.8071918700383455,34.218200730676536
Sshape,3,rbf,3,6,22.43720478342096,25.87828848017902,42.76681167188888,0.8183433354426284,34.08913425521365
Sshape,4,rbf,3,6,21.830753258699175,25.260264687867927,40.35871327664799,0.7987997071238492,33.11688784746825
Sshape,5,rbf,3,6,22.512158655915112,25.938341027459668,41.46864056311439,0.8202423637296463,34.372394081302396
Sshape,6,rbf,3,6,23.674980246224937,27.37671822491138,44.120238099483984,0.8657278445136178,35.50489451860458
Trapezoid,0,rbf,3,6,17.689110236184632,21.707847367215038,40.26577266168434,0.6864624077968908,36.07917335410893
Trapezoid,1,rbf,3,6,18.99293864239232,23.99075124339956,45.50635222165672,0.7586541670765918,34.594644936661744
Trapezoid,2,rbf,3,6,17.36472701109345,21.478274119323835,39.79350220956408,0.6792026642651044,34.495125081662266
Trapezoid,3,rbf,3,6,18.649365814139745,23.316699151332013,43.20116864145596,0.7373387683512422,33.794280179668895
Trapezoid,4,rbf,3,6,19.04808534256013,24.0003874985327,45.07303129782207,0.7589588922199442,34.81499075189209
Trapezoid,5,rbf,3,6,20.914951222583475,25.36126591779704,45.4033658223667,0.8019936464543929,37.39131587833556
Trapezoid,6,rbf,3,6,19.094758682840737,23.58083855917222,43.33031049097801,0.7456915898370743,35.02650529570483
WShape,0,rbf,3,6,19.32530390356002,23.928484318148193,44.81294654465684,0.7566851140096943,39.24074922092711
WShape,1,rbf,3,6,21.89174411358728,26.50600414342021,48.76352340327233,0.8381934476306823,41.59051163439086
WShape,2,rbf,3,6,20.725298102267544,24.808672393797657,46.624805702822414,0.7845191048934232,40.34495995452953
WShape,3,rbf,3,6,21.486845325212943,26.29027505811187,49.9729339782476,0.8313714949594911,39.7091383237586
WShape,4,rbf,3,6,21.531643348647314,26.568161219666948,50.58054203365361,0.8401590269670467,37.971103065459424
WShape,5,rbf,3,6,20.308719919530834,25.028361744175214,48.817478427569874,0.7914662921421818,37.41086200528128
WShape,6,rbf,3,6,20.679098561148304,25.287036184267112,47.27579913439605,0.7996462961737735,39.524663005184195
Worm,0,rbf,3,6,15.825693663807893,19.71239197824537,37.372024529428785,0.6233605678128771,32.098601645470104
Worm,1,rbf,3,6,15.324579798672774,19.224153073781395,35.787998083733754,0.607921098008762,30.896732215705427
Worm,2,rbf,3,6,14.951887427063546,19.066230276208596,36.3109563664322,0.6029271406608043,29.945975802083098
Worm,3,rbf,3,6,15.799004635943476,19.349444116413228,35.66588175226931,0.6118831486601003,31.222296375631743
Worm,4,rbf,3,6,14.416800186930532,19.068342895615046,37.116083460842916,0.6029939475523389,28.198145401825947
Worm,5,rbf,3,6,15.865777677073817,19.91716615422882,37.51183026593825,0.6298360958337954,30.35226357196687
Worm,6,rbf,3,6,15.465104028638727,19.39966928373926,36.58437506919282,0.6134714079062337,30.250696682650716
Zshape,0,rbf,3,6,20.710548398739366,24.049488576431266,39.61631937504065,0.7605116046372323,36.82968176058196
Zshape,1,rbf,3,6,22.164899689076126,25.523465291562882,41.245091672455146,0.8071228410159232,36.627426485783666
Zshape,2,rbf,3,6,21.24947200917917,24.475960369026488,38.478761036635404,0.7739978268613907,37.68745043427106
Zshape,3,rbf,3,6,23.5192218492436,27.137921791207706,43.93255260765655,0.8581764382373277,37.777770796655496
Zshape,4,rbf,3,6,22.87963569789289,26.428904955611312,41.72909303296315,0.8357553572384303,37.83383724568138
Zshape,5,rbf,3,6,26.19725994397774,30.0516732299761,48.322390802332,0.9503173490583354,39.40147906558781
Zshape,6,rbf,3,6,24.988762648469077,28.61209738125723,44.71155213786682,0.9047939635931194,39.39798367145212
heee,0,rbf,3,6,16.60303283133441,18.755659015979663,29.005311006324153,0.5931060150796814,30.68650091648976
heee,1,rbf,3,6,14.556437222075687,16.395411903477598,26.76903258083442,0.5184684479162593,24.521115395655684
heee,2,rbf,3,6,14.445806926039,16.294769902615204,25.7108177040296,0.5152858684062416,25.404277012530986
heee,3,rbf,3,6,13.974095448334731,15.72497742714075,24.5270284935719,0.4972674482449924,23.770526655020678
heee,4,rbf,3,6,14.891001880201337,16.710348642871153,26.621457503416966,0.5284276220697645,24.529901596638524
heee,5,rbf,3,6,13.511744963649697,15.292557068387836,23.300458668011505,0.483593115842129,22.394898021746798
heee,6,rbf,3,6,14.401607392047698,16.255278218619903,25.828767517018857,0.5140370317056336,22.790986054577285
Angle,0,rbf,7,14,1.7205841988768413,1.970682939175151,3.860065659241321,0.062318466338285416,2.924654086998208
Angle,1,rbf,7,14,1.6733045225249845,1.8950262575361447,3.553456263054677,0.0599259919963904,2.8049165782930814
Angle,2,rbf,7,14,1.6615863739384216,1.9182562278936628,3.8679113306121287,0.06066058815946993,2.7718687849773143
Angle,3,rbf,7,14,1.73803231977761,1.985995032998046,3.9927985823916985,0.06280267726055085,2.7539677816140795
Angle,4,rbf,7,14,1.6267270130926301,1.9219066007858092,4.280370988199509,0.06077602308595113,2.575446477813408
Angle,5,rbf,7,14,1.8660359633728167,2.177770121942722,4.620744128938522,0.06886713805601635,3.020332670587262
Angle,6,rbf,7,14,1.4689341347503677,1.7851351459315365,4.182218705054827,0.05645092992360718,2.3257687324718805
BendedLine,0,rbf,7,14,1.4905659010631604,1.7973577505974896,3.742870021476831,0.05683744262044932,3.472838524005186
BendedLine,1,rbf,7,14,1.2138112060349522,1.5305673781465905,3.720869959661964,0.04840079027295451,2.7226448380653
BendedLine,2,rbf,7,14,1.4590137138995487,1.8359533505737398,4.755158627664361,0.05805794265630622,3.1003505448732853
BendedLine,3,rbf,7,14,1.5196854333785499,1.9655965315161783,4.916620493500187,0.062157620005180624,3.1441463192644137
BendedLine,4,rbf,7,14,1.643042932509074,2.021305294041057,5.0551437809889315,0.06391928575726114,3.2142589644172856
BendedLine,5,rbf,7,14,1.837740519867767,2.230623343171178,4.674685073614111,0.07053850366360322,3.388284857850915
BendedLine,6,rbf,7,14,1.5943796479726038,1.9878255489428713,4.463075449252616,0.06286056325733987,3.0854612080361834
CShape,0,rbf,7,14,1.719117520655593,1.8787266715990303,3.399975441048943,0.059410553831601084,3.2225207956404827
CShape,1,rbf,7,14,1.9731067919790664,2.205202959273265,4.62532301236716,0.06973464054247046,3.2301071183272803
CShape,2,rbf,7,14,1.9818025063133198,2.2420456428419993,4.250302410068066,0.07089970849437108,3.1164790876888735
CShape,3,rbf,7,14,1.914592648319313,2.150426895920446,4.776765927206119,0.06800246932794458,3.31280058393097
CShape,4,rbf,7,14,2.117268619368136,2.3560119758008864,4.279497970949686,0.07450364038164307,3.0922471958508755
CShape,5,rbf,7,14,2.0273308765904856,2.3332391357791997,4.462673228980497,0.0737834999490514,3.1891491137248864
CShape,6,rbf,7,14,2.190528184199528,2.5312820530718176,4.974060571420181,0.08004616688014159,3.314914531652268
DoubleBendedLine,0,rbf,7,14,1.5515804674396576,1.7609285705870832,3.714229416756823,0.0556854507991977,3.4754367687875702
DoubleBendedLine,1,rbf,7,14,1.7571419393308556,1.954280666151891,4.375186227782624,0.061799780922711045,3.593581345905605
DoubleBendedLine,2,rbf,7,14,1.5518214878743555,1.8049129029384534,4.244507519914505,0.05707635751511929,3.1511181225762686
DoubleBendedLine,3,rbf,7,14,1.7775012516388997,2.0227790918246127,4.551097282406529,0.06396589133532656,3.3840047155919133
DoubleBendedLine,4,rbf,7,14,1.7140277709842566,2.002617710657444,4.929945701005804,0.06332833248269579,3.3636206882739725
